filename,sample_id,room_count,unique_classes,unique_class_count,semantic_nonzero_pixels,outline_pixels,sem_shape,outline_shape,valid,reason,present_in_clean_folder,missing_keys,error
high_quality_architectural_4739_Floor-1.npz,high_quality_architectural/4739/Floor-1,2,"0,1,2,3,5,8",6,15418,15418,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4748_Floor-1.npz,high_quality_architectural/4748/Floor-1,1,"0,2,8",3,7772,7772,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4786_Floor-1.npz,high_quality_architectural/4786/Floor-1,0,"0,8",2,8215,8215,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4787_Floor-1.npz,high_quality_architectural/4787/Floor-1,2,"0,1,2,4,5,8",6,37594,37594,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4794_Floor-1.npz,high_quality_architectural/4794/Floor-1,0,"0,8",2,4295,4295,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4795_Floor-1.npz,high_quality_architectural/4795/Floor-1,1,"0,4,8",3,9248,9248,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4825_Floor-1.npz,high_quality_architectural/4825/Floor-1,2,"0,1,3,4,7,8",6,19164,19164,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4845_Floor-1.npz,high_quality_architectural/4845/Floor-1,2,"0,1,3,4,8",5,37623,37623,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4865_Floor-1.npz,high_quality_architectural/4865/Floor-1,1,"0,1,2,8",4,16910,16910,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4866_Floor-1.npz,high_quality_architectural/4866/Floor-1,1,"0,1,2,5,8",5,24941,24941,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4879_Floor-2.npz,high_quality_architectural/4879/Floor-2,2,"0,2,7,8",4,3122,3122,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4912_Floor-1.npz,high_quality_architectural/4912/Floor-1,2,"0,2,3,5,7,8",6,27719,27719,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4925_Floor-2.npz,high_quality_architectural/4925/Floor-2,0,"0,8",2,4683,4683,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4929_Floor-2.npz,high_quality_architectural/4929/Floor-2,2,"0,2,4,8",4,6376,6376,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4944_Floor-1.npz,high_quality_architectural/4944/Floor-1,2,"0,3,7,8",4,6362,6362,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4963_Floor-1.npz,high_quality_architectural/4963/Floor-1,0,"0,8",2,2259,2259,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4963_Floor-2.npz,high_quality_architectural/4963/Floor-2,0,"0,8",2,2101,2101,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4976_Floor-1.npz,high_quality_architectural/4976/Floor-1,0,"0,8",2,9036,9036,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_4993_Floor-1.npz,high_quality_architectural/4993/Floor-1,2,"0,2,7,8",4,23851,23851,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5016_Floor-1.npz,high_quality_architectural/5016/Floor-1,0,"0,8",2,2319,2319,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5034_Floor-1.npz,high_quality_architectural/5034/Floor-1,1,"0,1,8",3,9416,9416,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_504_Floor-2.npz,high_quality_architectural/504/Floor-2,2,"0,2,8",3,2443,2443,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5055_Floor-1.npz,high_quality_architectural/5055/Floor-1,0,"0,8",2,2947,2947,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5055_Floor-2.npz,high_quality_architectural/5055/Floor-2,0,"0,8",2,1621,1621,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5055_Floor-3.npz,high_quality_architectural/5055/Floor-3,0,"0,8",2,1506,1506,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5058_Floor-1.npz,high_quality_architectural/5058/Floor-1,2,"0,1,2,4,5,8",6,27794,27794,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5082_Floor-1.npz,high_quality_architectural/5082/Floor-1,0,"0,8",2,7338,7338,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5119_Floor-1.npz,high_quality_architectural/5119/Floor-1,2,"0,7,8",3,9128,9128,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5119_Floor-2.npz,high_quality_architectural/5119/Floor-2,2,"0,1,2,5,6,8",6,26160,26160,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5138_Floor-1.npz,high_quality_architectural/5138/Floor-1,2,"0,3,7,8",4,8794,8794,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5138_Floor-2.npz,high_quality_architectural/5138/Floor-2,1,"0,4,8",3,5713,5713,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5147_Floor-1.npz,high_quality_architectural/5147/Floor-1,1,"0,1,2,5,8",5,31318,31318,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_534_Floor-1.npz,high_quality_architectural/534/Floor-1,0,"0,8",2,2396,2396,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_543_Floor-1.npz,high_quality_architectural/543/Floor-1,1,"0,4,8",3,4902,4902,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_543_Floor-3.npz,high_quality_architectural/543/Floor-3,2,"0,3,8",3,9226,9226,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_546_Floor-1.npz,high_quality_architectural/546/Floor-1,1,"0,1,8",3,9918,9918,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5501_Floor-2.npz,high_quality_architectural/5501/Floor-2,0,"0,8",2,2849,2849,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5505_Floor-1.npz,high_quality_architectural/5505/Floor-1,1,"0,1,8",3,40027,40027,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_552_Floor-1.npz,high_quality_architectural/552/Floor-1,0,"0,8",2,3948,3948,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5539_Floor-1.npz,high_quality_architectural/5539/Floor-1,1,"0,4,8",3,12166,12166,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5559_Floor-1.npz,high_quality_architectural/5559/Floor-1,1,"0,7,8",3,4104,4104,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5559_Floor-2.npz,high_quality_architectural/5559/Floor-2,1,"0,1,8",3,7491,7491,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5559_Floor-3.npz,high_quality_architectural/5559/Floor-3,1,"0,2,8",3,8290,8290,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5575_Floor-1.npz,high_quality_architectural/5575/Floor-1,2,"0,1,4,5,8",5,18254,18254,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5602_Floor-1.npz,high_quality_architectural/5602/Floor-1,0,"0,8",2,6934,6934,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5617_Floor-1.npz,high_quality_architectural/5617/Floor-1,1,"0,5,8",3,15434,15434,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5628_Floor-1.npz,high_quality_architectural/5628/Floor-1,2,"0,1,5,6,7,8",6,17863,17863,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5640_Floor-1.npz,high_quality_architectural/5640/Floor-1,1,"0,2,8",3,19190,19190,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5658_Floor-1.npz,high_quality_architectural/5658/Floor-1,2,"0,1,2,3,8",5,32038,32038,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5672_Floor-2.npz,high_quality_architectural/5672/Floor-2,2,"0,7,8",3,3489,3489,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_571_Floor-1.npz,high_quality_architectural/571/Floor-1,1,"0,1,2,3,5,8",6,18298,18298,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_571_Floor-2.npz,high_quality_architectural/571/Floor-2,0,"0,8",2,3143,3143,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5722_Floor-2.npz,high_quality_architectural/5722/Floor-2,1,"0,1,8",3,1339,1339,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5722_Floor-4.npz,high_quality_architectural/5722/Floor-4,1,"0,5,8",3,786,786,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5727_Floor-2.npz,high_quality_architectural/5727/Floor-2,2,"0,2,3,8",4,7793,7793,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5741_Floor-1.npz,high_quality_architectural/5741/Floor-1,2,"0,1,2,8",4,26625,26625,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5751_Floor-1.npz,high_quality_architectural/5751/Floor-1,1,"0,1,2,3,4,5,8",7,38675,38675,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5766_Floor-2.npz,high_quality_architectural/5766/Floor-2,2,"0,3,8",3,7060,7060,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5806_Floor-1.npz,high_quality_architectural/5806/Floor-1,0,"0,8",2,2682,2682,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5806_Floor-2.npz,high_quality_architectural/5806/Floor-2,0,"0,8",2,3624,3624,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5810_Floor-1.npz,high_quality_architectural/5810/Floor-1,2,"0,1,2,7,8",5,29089,29089,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5825_Floor-2.npz,high_quality_architectural/5825/Floor-2,2,"0,2,7,8",4,15778,15778,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5873_Floor-1.npz,high_quality_architectural/5873/Floor-1,2,"0,2,3,4,8",5,19018,19018,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5873_Floor-2.npz,high_quality_architectural/5873/Floor-2,1,"0,3,5,8",4,20398,20398,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5884_Floor-1.npz,high_quality_architectural/5884/Floor-1,0,"0,8",2,4637,4637,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5884_Floor-2.npz,high_quality_architectural/5884/Floor-2,1,"0,7,8",3,4946,4946,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_58_Floor-1.npz,high_quality_architectural/58/Floor-1,2,"0,2,4,5,8",5,27672,27672,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5903_Floor-1.npz,high_quality_architectural/5903/Floor-1,0,"0,8",2,6160,6160,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5915_Floor-2.npz,high_quality_architectural/5915/Floor-2,2,"0,4,7,8",4,2091,2091,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5923_Floor-1.npz,high_quality_architectural/5923/Floor-1,1,"0,7,8",3,4322,4322,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5926_Floor-1.npz,high_quality_architectural/5926/Floor-1,0,"0,8",2,3376,3376,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5926_Floor-2.npz,high_quality_architectural/5926/Floor-2,0,"0,8",2,1725,1725,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5926_Floor-3.npz,high_quality_architectural/5926/Floor-3,0,"0,8",2,3012,3012,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_5988_Floor-2.npz,high_quality_architectural/5988/Floor-2,2,"0,7,8",3,9791,9791,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6006_Floor-1.npz,high_quality_architectural/6006/Floor-1,2,"0,1,2,3,5,8",6,28683,28683,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6043_Floor-2.npz,high_quality_architectural/6043/Floor-2,1,"0,3,8",3,10187,10187,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6062_Floor-2.npz,high_quality_architectural/6062/Floor-2,2,"0,3,5,8",4,9234,9234,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6075_Floor-2.npz,high_quality_architectural/6075/Floor-2,0,"0,8",2,1879,1879,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6081_Floor-1.npz,high_quality_architectural/6081/Floor-1,2,"0,2,7,8",4,8734,8734,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6083_Floor-1.npz,high_quality_architectural/6083/Floor-1,0,"0,8",2,8171,8171,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6100_Floor-2.npz,high_quality_architectural/6100/Floor-2,1,"0,5,8",3,2405,2405,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6143_Floor-2.npz,high_quality_architectural/6143/Floor-2,1,"0,4,8",3,1318,1318,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6149_Floor-1.npz,high_quality_architectural/6149/Floor-1,1,"0,1,2,5,7,8",6,26125,26125,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6187_Floor-1.npz,high_quality_architectural/6187/Floor-1,1,"0,1,2,5,8",5,26604,26604,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6209_Floor-1.npz,high_quality_architectural/6209/Floor-1,1,"0,7,8",3,8576,8576,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6212_Floor-1.npz,high_quality_architectural/6212/Floor-1,0,"0,8",2,4808,4808,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6228_Floor-2.npz,high_quality_architectural/6228/Floor-2,0,"0,8",2,1166,1166,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6252_Floor-1.npz,high_quality_architectural/6252/Floor-1,0,"0,8",2,3034,3034,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6252_Floor-2.npz,high_quality_architectural/6252/Floor-2,0,"0,8",2,3871,3871,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6261_Floor-2.npz,high_quality_architectural/6261/Floor-2,2,"0,7,8",3,5576,5576,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6268_Floor-1.npz,high_quality_architectural/6268/Floor-1,2,"0,1,2,3,8",5,24412,24412,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6269_Floor-1.npz,high_quality_architectural/6269/Floor-1,0,"0,8",2,8807,8807,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6280_Floor-1.npz,high_quality_architectural/6280/Floor-1,2,"0,1,2,4,8",5,10582,10582,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6286_Floor-1.npz,high_quality_architectural/6286/Floor-1,2,"0,1,2,3,8",5,39491,39491,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6289_Floor-1.npz,high_quality_architectural/6289/Floor-1,1,"0,4,8",3,9613,9613,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6299_Floor-1.npz,high_quality_architectural/6299/Floor-1,2,"0,4,7,8",4,6833,6833,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6302_Floor-1.npz,high_quality_architectural/6302/Floor-1,2,"0,2,7,8",4,16245,16245,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6302_Floor-3.npz,high_quality_architectural/6302/Floor-3,2,"0,3,7,8",4,8867,8867,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6305_Floor-1.npz,high_quality_architectural/6305/Floor-1,1,"0,1,2,3,5,8",6,20421,20421,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6324_Floor-1.npz,high_quality_architectural/6324/Floor-1,0,"0,8",2,1361,1361,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6334_Floor-1.npz,high_quality_architectural/6334/Floor-1,0,"0,8",2,5402,5402,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6347_Floor-1.npz,high_quality_architectural/6347/Floor-1,2,"0,1,2,4,5,8",6,44995,44995,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6348_Floor-1.npz,high_quality_architectural/6348/Floor-1,1,"0,1,2,5,7,8",6,40162,40162,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6349_Floor-1.npz,high_quality_architectural/6349/Floor-1,1,"0,1,2,3,5,8",6,36956,36956,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6369_Floor-1.npz,high_quality_architectural/6369/Floor-1,2,"0,1,2,5,8",5,25227,25227,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6376_Floor-2.npz,high_quality_architectural/6376/Floor-2,2,"0,3,4,8",4,7713,7713,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6380_Floor-1.npz,high_quality_architectural/6380/Floor-1,1,"0,7,8",3,4114,4114,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_638_Floor-1.npz,high_quality_architectural/638/Floor-1,0,"0,8",2,5825,5825,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6394_Floor-1.npz,high_quality_architectural/6394/Floor-1,0,"0,8",2,4766,4766,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6414_Floor-1.npz,high_quality_architectural/6414/Floor-1,1,"0,1,2,5,7,8",6,27970,27970,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6443_Floor-1.npz,high_quality_architectural/6443/Floor-1,0,"0,8",2,7741,7741,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6450_Floor-1.npz,high_quality_architectural/6450/Floor-1,2,"0,1,2,4,5,8",6,26842,26842,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6452_Floor-1.npz,high_quality_architectural/6452/Floor-1,2,"0,1,2,5,8",5,32846,32846,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6453_Floor-1.npz,high_quality_architectural/6453/Floor-1,2,"0,1,4,5,8",5,17915,17915,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6462_Floor-1.npz,high_quality_architectural/6462/Floor-1,2,"0,2,4,5,7,8",6,28683,28683,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6464_Floor-1.npz,high_quality_architectural/6464/Floor-1,2,"0,2,4,5,8",5,47832,47832,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6480_Floor-2.npz,high_quality_architectural/6480/Floor-2,2,"0,3,4,8",4,5471,5471,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6507_Floor-1.npz,high_quality_architectural/6507/Floor-1,2,"0,1,4,8",4,18220,18220,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6514_Floor-1.npz,high_quality_architectural/6514/Floor-1,1,"0,1,2,5,8",5,35232,35232,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6522_Floor-1.npz,high_quality_architectural/6522/Floor-1,1,"0,5,8",3,3889,3889,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6529_Floor-2.npz,high_quality_architectural/6529/Floor-2,0,"0,8",2,3356,3356,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6541_Floor-1.npz,high_quality_architectural/6541/Floor-1,1,"0,2,8",3,18533,18533,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6545_Floor-1.npz,high_quality_architectural/6545/Floor-1,2,"0,4,5,8",4,2687,2687,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6545_Floor-2.npz,high_quality_architectural/6545/Floor-2,0,"0,8",2,1324,1324,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6556_Floor-1.npz,high_quality_architectural/6556/Floor-1,2,"0,2,4,8",4,14668,14668,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6558_Floor-1.npz,high_quality_architectural/6558/Floor-1,2,"0,1,2,3,8",5,22029,22029,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6578_Floor-1.npz,high_quality_architectural/6578/Floor-1,2,"0,1,2,3,8",5,23267,23267,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6631_Floor-1.npz,high_quality_architectural/6631/Floor-1,2,"0,2,5,8",4,21382,21382,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6652_Floor-2.npz,high_quality_architectural/6652/Floor-2,2,"0,5,8",3,4877,4877,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6655_Floor-1.npz,high_quality_architectural/6655/Floor-1,2,"0,1,2,5,8",5,30286,30286,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6671_Floor-1.npz,high_quality_architectural/6671/Floor-1,1,"0,1,2,7,8",5,14861,14861,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6671_Floor-2.npz,high_quality_architectural/6671/Floor-2,0,"0,8",2,1872,1872,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6692_Floor-1.npz,high_quality_architectural/6692/Floor-1,0,"0,8",2,2136,2136,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6692_Floor-2.npz,high_quality_architectural/6692/Floor-2,2,"0,4,8",3,6061,6061,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6706_Floor-1.npz,high_quality_architectural/6706/Floor-1,1,"0,2,8",3,2570,2570,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6709_Floor-1.npz,high_quality_architectural/6709/Floor-1,2,"0,1,2,5,8",5,34845,34845,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_6726_Floor-1.npz,high_quality_architectural/6726/Floor-1,2,"0,1,2,4,8",5,13346,13346,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_675_Floor-1.npz,high_quality_architectural/675/Floor-1,0,0,1,0,0,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_688_Floor-2.npz,high_quality_architectural/688/Floor-2,0,"0,8",2,1488,1488,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7036_Floor-1.npz,high_quality_architectural/7036/Floor-1,1,"0,7,8",3,1164,1164,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_703_Floor-1.npz,high_quality_architectural/703/Floor-1,2,"0,1,2,4,5,7,8",7,28618,28618,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7044_Floor-1.npz,high_quality_architectural/7044/Floor-1,0,"0,8",2,4647,4647,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7050_Floor-1.npz,high_quality_architectural/7050/Floor-1,2,"0,2,8",3,19508,19508,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_705_Floor-2.npz,high_quality_architectural/705/Floor-2,2,"0,1,2,3,6,8",6,14473,14473,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7065_Floor-1.npz,high_quality_architectural/7065/Floor-1,2,"0,1,2,3,4,5,8",7,21304,21304,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7067_Floor-1.npz,high_quality_architectural/7067/Floor-1,1,"0,1,2,8",4,26813,26813,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7088_Floor-1.npz,high_quality_architectural/7088/Floor-1,0,"0,8",2,3475,3475,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7095_Floor-1.npz,high_quality_architectural/7095/Floor-1,2,"0,1,2,3,4,5,8",7,27626,27626,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7103_Floor-1.npz,high_quality_architectural/7103/Floor-1,1,"0,1,8",3,11909,11909,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_710_Floor-1.npz,high_quality_architectural/710/Floor-1,0,"0,8",2,5894,5894,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_738_Floor-1.npz,high_quality_architectural/738/Floor-1,1,"0,1,2,3,8",5,23028,23028,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_73_Floor-1.npz,high_quality_architectural/73/Floor-1,2,"0,2,3,4,5,8",6,25444,25444,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_741_Floor-1.npz,high_quality_architectural/741/Floor-1,0,"0,8",2,5960,5960,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_748_Floor-1.npz,high_quality_architectural/748/Floor-1,2,"0,1,2,4,8",5,17837,17837,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7550_Floor-1.npz,high_quality_architectural/7550/Floor-1,2,"0,4,7,8",4,11501,11501,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7639_Floor-1.npz,high_quality_architectural/7639/Floor-1,2,"0,2,5,8",4,30109,30109,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7647_Floor-1.npz,high_quality_architectural/7647/Floor-1,0,"0,8",2,4952,4952,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7675_Floor-1.npz,high_quality_architectural/7675/Floor-1,2,"0,2,3,8",4,24052,24052,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7691_Floor-1.npz,high_quality_architectural/7691/Floor-1,0,"0,8",2,3209,3209,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7696_Floor-1.npz,high_quality_architectural/7696/Floor-1,2,"0,1,2,4,8",5,36138,36138,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7705_Floor-1.npz,high_quality_architectural/7705/Floor-1,0,"0,8",2,5520,5520,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7712_Floor-1.npz,high_quality_architectural/7712/Floor-1,0,"0,8",2,9830,9830,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7714_Floor-1.npz,high_quality_architectural/7714/Floor-1,1,"0,4,8",3,8853,8853,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7718_Floor-2.npz,high_quality_architectural/7718/Floor-2,1,"0,5,8",3,7286,7286,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_772_Floor-1.npz,high_quality_architectural/772/Floor-1,2,"0,1,2,3,4,5,8",7,31794,31794,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7754_Floor-1.npz,high_quality_architectural/7754/Floor-1,2,"0,1,2,4,5,7,8",7,28147,28147,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7766_Floor-1.npz,high_quality_architectural/7766/Floor-1,1,"0,1,2,8",4,8129,8129,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7766_Floor-2.npz,high_quality_architectural/7766/Floor-2,2,"0,3,8",3,5834,5834,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7805_Floor-1.npz,high_quality_architectural/7805/Floor-1,2,"0,1,2,5,8",5,36340,36340,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7819_Floor-1.npz,high_quality_architectural/7819/Floor-1,0,"0,8",2,2842,2842,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7819_Floor-2.npz,high_quality_architectural/7819/Floor-2,0,"0,8",2,2310,2310,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7838_Floor-1.npz,high_quality_architectural/7838/Floor-1,1,"0,4,8",3,10269,10269,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7854_Floor-1.npz,high_quality_architectural/7854/Floor-1,2,"0,1,7,8",4,11012,11012,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7869_Floor-1.npz,high_quality_architectural/7869/Floor-1,2,"0,2,3,4,5,8",6,31781,31781,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7870_Floor-1.npz,high_quality_architectural/7870/Floor-1,0,"0,8",2,3400,3400,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_7870_Floor-2.npz,high_quality_architectural/7870/Floor-2,1,"0,2,8",3,2963,2963,256x256,256x256,False,room_count_below_min,False,,
