filename,sample_id,room_count,unique_classes,unique_class_count,semantic_nonzero_pixels,outline_pixels,sem_shape,outline_shape,valid,reason,present_in_clean_folder,missing_keys,error
high_quality_architectural_8548_Floor-1.npz,high_quality_architectural/8548/Floor-1,4,"0,1,2,3,4,5,8",7,27630,27630,256x256,256x256,True,kept,True,,
high_quality_architectural_8560_Floor-1.npz,high_quality_architectural/8560/Floor-1,5,"0,1,3,4,5,8",6,16470,16470,256x256,256x256,True,kept,True,,
high_quality_architectural_8569_Floor-1.npz,high_quality_architectural/8569/Floor-1,9,"0,1,2,3,4,7,8",7,33399,33399,256x256,256x256,True,kept,True,,
high_quality_architectural_856_Floor-1.npz,high_quality_architectural/856/Floor-1,4,"0,1,2,3,4,5,6,8",8,34058,34058,256x256,256x256,True,kept,True,,
high_quality_architectural_8571_Floor-1.npz,high_quality_architectural/8571/Floor-1,5,"0,1,2,3,4,7,8",7,14578,14578,256x256,256x256,True,kept,True,,
high_quality_architectural_8571_Floor-2.npz,high_quality_architectural/8571/Floor-2,4,"0,3,4,7,8",5,9646,9646,256x256,256x256,True,kept,True,,
high_quality_architectural_8573_Floor-1.npz,high_quality_architectural/8573/Floor-1,6,"0,1,2,3,4,7,8",7,32032,32032,256x256,256x256,True,kept,True,,
high_quality_architectural_8576_Floor-1.npz,high_quality_architectural/8576/Floor-1,6,"0,1,2,3,4,5,8",7,30032,30032,256x256,256x256,True,kept,True,,
high_quality_architectural_8577_Floor-1.npz,high_quality_architectural/8577/Floor-1,9,"0,1,2,3,4,5,6,7,8",9,12703,12703,256x256,256x256,True,kept,True,,
high_quality_architectural_8577_Floor-2.npz,high_quality_architectural/8577/Floor-2,8,"0,3,4,5,7,8",6,9146,9146,256x256,256x256,True,kept,True,,
high_quality_architectural_857_Floor-1.npz,high_quality_architectural/857/Floor-1,13,"0,2,3,4,5,7,8",7,33594,33594,256x256,256x256,True,kept,True,,
high_quality_architectural_8581_Floor-1.npz,high_quality_architectural/8581/Floor-1,6,"0,1,2,4,5,7,8",7,34642,34642,256x256,256x256,True,kept,True,,
high_quality_architectural_8582_Floor-1.npz,high_quality_architectural/8582/Floor-1,0,"0,8",2,11730,11730,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8583_Floor-1.npz,high_quality_architectural/8583/Floor-1,4,"0,1,2,4,5,6,7,8",8,13844,13844,256x256,256x256,True,kept,True,,
high_quality_architectural_8583_Floor-2.npz,high_quality_architectural/8583/Floor-2,5,"0,3,5,7,8",5,10170,10170,256x256,256x256,True,kept,True,,
high_quality_architectural_8584_Floor-1.npz,high_quality_architectural/8584/Floor-1,11,"0,1,2,3,4,5,7,8",8,24718,24718,256x256,256x256,True,kept,True,,
high_quality_architectural_858_Floor-1.npz,high_quality_architectural/858/Floor-1,3,"0,1,2,4,8",5,32311,32311,256x256,256x256,True,kept,True,,
high_quality_architectural_8591_Floor-1.npz,high_quality_architectural/8591/Floor-1,7,"0,1,2,4,5,6,7,8",8,17221,17221,256x256,256x256,True,kept,True,,
high_quality_architectural_8591_Floor-2.npz,high_quality_architectural/8591/Floor-2,6,"0,3,5,7,8",5,10467,10467,256x256,256x256,True,kept,True,,
high_quality_architectural_8593_Floor-1.npz,high_quality_architectural/8593/Floor-1,10,"0,2,4,5,7,8",6,8228,8228,256x256,256x256,True,kept,True,,
high_quality_architectural_8593_Floor-2.npz,high_quality_architectural/8593/Floor-2,6,"0,1,2,4,5,7,8",7,7074,7074,256x256,256x256,True,kept,True,,
high_quality_architectural_8593_Floor-3.npz,high_quality_architectural/8593/Floor-3,8,"0,2,4,7,8",5,8340,8340,256x256,256x256,True,kept,True,,
high_quality_architectural_8596_Floor-1.npz,high_quality_architectural/8596/Floor-1,0,"0,8",2,4084,4084,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_859_Floor-1.npz,high_quality_architectural/859/Floor-1,12,"0,1,2,3,4,5,7,8",8,40507,40507,256x256,256x256,True,kept,True,,
high_quality_architectural_8600_Floor-1.npz,high_quality_architectural/8600/Floor-1,3,"0,1,2,4,8",5,28247,28247,256x256,256x256,True,kept,True,,
high_quality_architectural_8601_Floor-1.npz,high_quality_architectural/8601/Floor-1,8,"0,1,2,3,4,7,8",7,40645,40645,256x256,256x256,True,kept,True,,
high_quality_architectural_8604_Floor-1.npz,high_quality_architectural/8604/Floor-1,6,"0,1,3,4,5,8",6,23259,23259,256x256,256x256,True,kept,True,,
high_quality_architectural_8608_Floor-1.npz,high_quality_architectural/8608/Floor-1,2,"0,1,2,3,4,8",6,40549,40549,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8609_Floor-1.npz,high_quality_architectural/8609/Floor-1,3,"0,1,2,3,5,7,8",7,43376,43376,256x256,256x256,True,kept,True,,
high_quality_architectural_8616_Floor-1.npz,high_quality_architectural/8616/Floor-1,9,"0,1,3,4,5,7,8",7,38780,38780,256x256,256x256,True,kept,True,,
high_quality_architectural_8617_Floor-1.npz,high_quality_architectural/8617/Floor-1,14,"0,1,2,3,4,5,6,7,8",9,24422,24422,256x256,256x256,True,kept,True,,
high_quality_architectural_8619_Floor-1.npz,high_quality_architectural/8619/Floor-1,3,"0,1,2,3,4,5,6,8",8,33848,33848,256x256,256x256,True,kept,True,,
high_quality_architectural_8628_Floor-1.npz,high_quality_architectural/8628/Floor-1,7,"0,1,2,4,5,7,8",7,22945,22945,256x256,256x256,True,kept,True,,
high_quality_architectural_8629_Floor-1.npz,high_quality_architectural/8629/Floor-1,0,"0,8",2,2221,2221,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_862_Floor-1.npz,high_quality_architectural/862/Floor-1,6,"0,1,2,3,4,5,8",7,37426,37426,256x256,256x256,True,kept,True,,
high_quality_architectural_8634_Floor-1.npz,high_quality_architectural/8634/Floor-1,6,"0,3,4,5,7,8",6,5383,5383,256x256,256x256,True,kept,True,,
high_quality_architectural_8634_Floor-2.npz,high_quality_architectural/8634/Floor-2,9,"0,1,2,3,4,5,6,7,8",9,14308,14308,256x256,256x256,True,kept,True,,
high_quality_architectural_8636_Floor-1.npz,high_quality_architectural/8636/Floor-1,11,"0,1,2,3,4,5,7,8",8,35289,35289,256x256,256x256,True,kept,True,,
high_quality_architectural_8638_Floor-1.npz,high_quality_architectural/8638/Floor-1,6,"0,3,4,5,7,8",6,15757,15757,256x256,256x256,True,kept,True,,
high_quality_architectural_8638_Floor-2.npz,high_quality_architectural/8638/Floor-2,2,"0,1,2,4,8",5,12495,12495,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8639_Floor-1.npz,high_quality_architectural/8639/Floor-1,3,"0,1,2,3,4,5,6,8",8,33848,33848,256x256,256x256,True,kept,True,,
high_quality_architectural_8645_Floor-1.npz,high_quality_architectural/8645/Floor-1,3,"0,1,2,4,8",5,19453,19453,256x256,256x256,True,kept,True,,
high_quality_architectural_8650_Floor-1.npz,high_quality_architectural/8650/Floor-1,11,"0,1,2,3,4,5,7,8",8,32940,32940,256x256,256x256,True,kept,True,,
high_quality_architectural_8651_Floor-1.npz,high_quality_architectural/8651/Floor-1,5,"0,1,2,3,4,5,8",7,28884,28884,256x256,256x256,True,kept,True,,
high_quality_architectural_865_Floor-1.npz,high_quality_architectural/865/Floor-1,1,"0,1,2,5,8",5,35250,35250,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8660_Floor-1.npz,high_quality_architectural/8660/Floor-1,4,"0,1,2,4,7,8",6,26912,26912,256x256,256x256,True,kept,True,,
high_quality_architectural_8663_Floor-1.npz,high_quality_architectural/8663/Floor-1,3,"0,1,2,7,8",5,16516,16516,256x256,256x256,True,kept,True,,
high_quality_architectural_8663_Floor-2.npz,high_quality_architectural/8663/Floor-2,5,"0,3,4,5,7,8",6,18621,18621,256x256,256x256,True,kept,True,,
high_quality_architectural_8675_Floor-1.npz,high_quality_architectural/8675/Floor-1,7,"0,1,2,3,4,5,7,8",8,19638,19638,256x256,256x256,True,kept,True,,
high_quality_architectural_8681_Floor-1.npz,high_quality_architectural/8681/Floor-1,4,"0,1,2,4,8",5,32597,32597,256x256,256x256,True,kept,True,,
high_quality_architectural_8685_Floor-1.npz,high_quality_architectural/8685/Floor-1,2,"0,2,3,8",4,6143,6143,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8685_Floor-2.npz,high_quality_architectural/8685/Floor-2,4,"0,3,4,5,8",5,8604,8604,256x256,256x256,True,kept,True,,
high_quality_architectural_8687_Floor-1.npz,high_quality_architectural/8687/Floor-1,7,"0,2,3,4,5,7,8",7,35795,35795,256x256,256x256,True,kept,True,,
high_quality_architectural_8690_Floor-1.npz,high_quality_architectural/8690/Floor-1,0,"0,8",2,5508,5508,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_86_Floor-1.npz,high_quality_architectural/86/Floor-1,9,"0,1,2,4,5,7,8",7,21772,21772,256x256,256x256,True,kept,True,,
high_quality_architectural_8702_Floor-1.npz,high_quality_architectural/8702/Floor-1,4,"0,1,3,4,7,8",6,18188,18188,256x256,256x256,True,kept,True,,
high_quality_architectural_8705_Floor-1.npz,high_quality_architectural/8705/Floor-1,5,"0,4,7,8",4,9269,9269,256x256,256x256,True,kept,True,,
high_quality_architectural_8705_Floor-2.npz,high_quality_architectural/8705/Floor-2,6,"0,1,2,4,5,8",6,11754,11754,256x256,256x256,True,kept,True,,
high_quality_architectural_8705_Floor-3.npz,high_quality_architectural/8705/Floor-3,4,"0,1,2,7,8",5,11100,11100,256x256,256x256,True,kept,True,,
high_quality_architectural_8706_Floor-1.npz,high_quality_architectural/8706/Floor-1,5,"0,1,2,4,5,8",6,18247,18247,256x256,256x256,True,kept,True,,
high_quality_architectural_8713_Floor-1.npz,high_quality_architectural/8713/Floor-1,5,"0,1,2,3,4,5,6,8",8,34270,34270,256x256,256x256,True,kept,True,,
high_quality_architectural_8714_Floor-1.npz,high_quality_architectural/8714/Floor-1,8,"0,1,2,3,4,5,6,8",8,28909,28909,256x256,256x256,True,kept,True,,
high_quality_architectural_8717_Floor-1.npz,high_quality_architectural/8717/Floor-1,11,"0,1,2,3,4,5,6,7,8",9,31385,31385,256x256,256x256,True,kept,True,,
high_quality_architectural_8719_Floor-1.npz,high_quality_architectural/8719/Floor-1,0,"0,8",2,4842,4842,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_871_Floor-1.npz,high_quality_architectural/871/Floor-1,8,"0,1,3,4,5,7,8",7,33500,33500,256x256,256x256,True,kept,True,,
high_quality_architectural_8721_Floor-1.npz,high_quality_architectural/8721/Floor-1,3,"0,1,3,4,8",5,13923,13923,256x256,256x256,True,kept,True,,
high_quality_architectural_8726_Floor-1.npz,high_quality_architectural/8726/Floor-1,5,"0,1,2,3,4,6,7,8",8,25067,25067,256x256,256x256,True,kept,True,,
high_quality_architectural_8729_Floor-1.npz,high_quality_architectural/8729/Floor-1,5,"0,1,2,3,7,8",6,37931,37931,256x256,256x256,True,kept,True,,
high_quality_architectural_8734_Floor-1.npz,high_quality_architectural/8734/Floor-1,8,"0,1,2,3,4,5,7,8",8,22475,22475,256x256,256x256,True,kept,True,,
high_quality_architectural_8736_Floor-1.npz,high_quality_architectural/8736/Floor-1,3,"0,1,2,4,5,7,8",7,39739,39739,256x256,256x256,True,kept,True,,
high_quality_architectural_8737_Floor-1.npz,high_quality_architectural/8737/Floor-1,2,"0,1,2,4,8",5,15347,15347,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8737_Floor-2.npz,high_quality_architectural/8737/Floor-2,1,"0,7,8",3,12554,12554,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8741_Floor-1.npz,high_quality_architectural/8741/Floor-1,8,"0,1,2,3,4,5,7,8",8,21453,21453,256x256,256x256,True,kept,True,,
high_quality_architectural_8744_Floor-1.npz,high_quality_architectural/8744/Floor-1,3,"0,4,5,7,8",5,35084,35084,256x256,256x256,True,kept,True,,
high_quality_architectural_8745_Floor-1.npz,high_quality_architectural/8745/Floor-1,4,"0,1,2,3,4,8",6,21054,21054,256x256,256x256,True,kept,True,,
high_quality_architectural_8750_Floor-1.npz,high_quality_architectural/8750/Floor-1,3,"0,1,2,3,5,7,8",7,30166,30166,256x256,256x256,True,kept,True,,
high_quality_architectural_8752_Floor-1.npz,high_quality_architectural/8752/Floor-1,4,"0,1,2,4,5,7,8",7,18596,18596,256x256,256x256,True,kept,True,,
high_quality_architectural_8752_Floor-2.npz,high_quality_architectural/8752/Floor-2,2,"0,3,4,8",4,7042,7042,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8755_Floor-1.npz,high_quality_architectural/8755/Floor-1,4,"0,1,2,3,4,5,8",7,13249,13249,256x256,256x256,True,kept,True,,
high_quality_architectural_8755_Floor-2.npz,high_quality_architectural/8755/Floor-2,5,"0,2,3,8",4,9778,9778,256x256,256x256,True,kept,True,,
high_quality_architectural_8757_Floor-1.npz,high_quality_architectural/8757/Floor-1,5,"0,1,2,3,4,5,7,8",8,31046,31046,256x256,256x256,True,kept,True,,
high_quality_architectural_875_Floor-1.npz,high_quality_architectural/875/Floor-1,5,"0,1,2,3,5,8",6,42589,42589,256x256,256x256,True,kept,True,,
high_quality_architectural_8762_Floor-1.npz,high_quality_architectural/8762/Floor-1,4,"0,1,3,7,8",5,26057,26057,256x256,256x256,True,kept,True,,
high_quality_architectural_8770_Floor-1.npz,high_quality_architectural/8770/Floor-1,10,"0,1,2,4,5,6,7,8",8,21854,21854,256x256,256x256,True,kept,True,,
high_quality_architectural_8770_Floor-2.npz,high_quality_architectural/8770/Floor-2,4,"0,2,4,5,7,8",6,10555,10555,256x256,256x256,True,kept,True,,
high_quality_architectural_8773_Floor-1.npz,high_quality_architectural/8773/Floor-1,7,"0,1,2,4,5,6,7,8",8,16603,16603,256x256,256x256,True,kept,True,,
high_quality_architectural_8773_Floor-2.npz,high_quality_architectural/8773/Floor-2,6,"0,2,4,8",4,13448,13448,256x256,256x256,True,kept,True,,
high_quality_architectural_8774_Floor-1.npz,high_quality_architectural/8774/Floor-1,9,"0,1,2,4,5,7,8",7,38700,38700,256x256,256x256,True,kept,True,,
high_quality_architectural_8775_Floor-1.npz,high_quality_architectural/8775/Floor-1,7,"0,1,2,3,4,5,7,8",8,26368,26368,256x256,256x256,True,kept,True,,
high_quality_architectural_8786_Floor-1.npz,high_quality_architectural/8786/Floor-1,4,"0,1,2,4,5,7,8",7,14976,14976,256x256,256x256,True,kept,True,,
high_quality_architectural_8786_Floor-2.npz,high_quality_architectural/8786/Floor-2,4,"0,2,3,8",4,10837,10837,256x256,256x256,True,kept,True,,
high_quality_architectural_8791_Floor-1.npz,high_quality_architectural/8791/Floor-1,3,"0,1,2,3,5,8",6,36281,36281,256x256,256x256,True,kept,True,,
high_quality_architectural_8792_Floor-1.npz,high_quality_architectural/8792/Floor-1,6,"0,4,5,7,8",5,5947,5947,256x256,256x256,True,kept,True,,
high_quality_architectural_8792_Floor-2.npz,high_quality_architectural/8792/Floor-2,7,"0,1,2,4,5,6,8",7,8340,8340,256x256,256x256,True,kept,True,,
high_quality_architectural_8792_Floor-3.npz,high_quality_architectural/8792/Floor-3,3,"0,3,4,8",4,6399,6399,256x256,256x256,True,kept,True,,
high_quality_architectural_8796_Floor-1.npz,high_quality_architectural/8796/Floor-1,4,"0,1,2,3,4,5,8",7,46139,46139,256x256,256x256,True,kept,True,,
high_quality_architectural_8798_Floor-1.npz,high_quality_architectural/8798/Floor-1,7,"0,2,3,4,5,8",6,34677,34677,256x256,256x256,True,kept,True,,
high_quality_architectural_8801_Floor-1.npz,high_quality_architectural/8801/Floor-1,4,"0,1,2,3,4,5,8",7,38941,38941,256x256,256x256,True,kept,True,,
high_quality_architectural_8803_Floor-1.npz,high_quality_architectural/8803/Floor-1,5,"0,1,2,3,4,5,7,8",8,34935,34935,256x256,256x256,True,kept,True,,
high_quality_architectural_8804_Floor-1.npz,high_quality_architectural/8804/Floor-1,9,"0,2,3,4,5,7,8",7,34527,34527,256x256,256x256,True,kept,True,,
high_quality_architectural_8805_Floor-1.npz,high_quality_architectural/8805/Floor-1,1,"0,1,3,8",4,18507,18507,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_8808_Floor-1.npz,high_quality_architectural/8808/Floor-1,7,"0,1,2,3,4,5,8",7,30926,30926,256x256,256x256,True,kept,True,,
high_quality_architectural_8809_Floor-1.npz,high_quality_architectural/8809/Floor-1,3,"0,3,4,5,8",5,22083,22083,256x256,256x256,True,kept,True,,
high_quality_architectural_8815_Floor-1.npz,high_quality_architectural/8815/Floor-1,7,"0,1,2,4,5,6,7,8",8,22280,22280,256x256,256x256,True,kept,True,,
high_quality_architectural_8815_Floor-2.npz,high_quality_architectural/8815/Floor-2,4,"0,2,4,8",4,16995,16995,256x256,256x256,True,kept,True,,
high_quality_architectural_8819_Floor-1.npz,high_quality_architectural/8819/Floor-1,8,"0,1,2,3,4,5,6,7,8",9,42304,42304,256x256,256x256,True,kept,True,,
high_quality_architectural_8823_Floor-1.npz,high_quality_architectural/8823/Floor-1,3,"0,1,2,3,5,6,8",7,33265,33265,256x256,256x256,True,kept,True,,
high_quality_architectural_882_Floor-1.npz,high_quality_architectural/882/Floor-1,1,"0,1,5,8",4,22592,22592,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_898_Floor-1.npz,high_quality_architectural/898/Floor-1,10,"0,1,2,3,4,5,7,8",8,24396,24396,256x256,256x256,True,kept,True,,
high_quality_architectural_9001_Floor-1.npz,high_quality_architectural/9001/Floor-1,2,"0,1,2,3,7,8",6,12425,12425,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9001_Floor-2.npz,high_quality_architectural/9001/Floor-2,7,"0,3,4,5,7,8",6,9856,9856,256x256,256x256,True,kept,True,,
high_quality_architectural_9004_Floor-1.npz,high_quality_architectural/9004/Floor-1,7,"0,1,2,3,4,5,8",7,33809,33809,256x256,256x256,True,kept,True,,
high_quality_architectural_9005_Floor-1.npz,high_quality_architectural/9005/Floor-1,4,"0,1,2,3,4,5,7,8",8,14183,14183,256x256,256x256,True,kept,True,,
high_quality_architectural_9005_Floor-2.npz,high_quality_architectural/9005/Floor-2,4,"0,3,4,7,8",5,8583,8583,256x256,256x256,True,kept,True,,
high_quality_architectural_9008_Floor-1.npz,high_quality_architectural/9008/Floor-1,2,"0,1,2,5,8",5,36999,36999,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_900_Floor-1.npz,high_quality_architectural/900/Floor-1,6,"0,1,2,8",4,32649,32649,256x256,256x256,True,kept,True,,
high_quality_architectural_9019_Floor-1.npz,high_quality_architectural/9019/Floor-1,2,"0,1,2,8",4,38751,38751,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9024_Floor-1.npz,high_quality_architectural/9024/Floor-1,11,"0,1,2,3,4,5,7,8",8,28418,28418,256x256,256x256,True,kept,True,,
high_quality_architectural_9027_Floor-1.npz,high_quality_architectural/9027/Floor-1,5,"0,1,2,3,5,7,8",7,40327,40327,256x256,256x256,True,kept,True,,
high_quality_architectural_9028_Floor-1.npz,high_quality_architectural/9028/Floor-1,8,"0,2,4,7,8",5,10985,10985,256x256,256x256,True,kept,True,,
high_quality_architectural_9028_Floor-2.npz,high_quality_architectural/9028/Floor-2,7,"0,1,2,4,5,7,8",7,10338,10338,256x256,256x256,True,kept,True,,
high_quality_architectural_9028_Floor-3.npz,high_quality_architectural/9028/Floor-3,7,"0,3,4,5,7,8",6,9196,9196,256x256,256x256,True,kept,True,,
high_quality_architectural_902_Floor-1.npz,high_quality_architectural/902/Floor-1,3,"0,1,2,7,8",5,31433,31433,256x256,256x256,True,kept,True,,
high_quality_architectural_9030_Floor-1.npz,high_quality_architectural/9030/Floor-1,10,"0,1,2,4,5,7,8",7,23643,23643,256x256,256x256,True,kept,True,,
high_quality_architectural_9031_Floor-1.npz,high_quality_architectural/9031/Floor-1,5,"0,1,2,5,7,8",6,33721,33721,256x256,256x256,True,kept,True,,
high_quality_architectural_9034_Floor-1.npz,high_quality_architectural/9034/Floor-1,7,"0,1,2,4,5,7,8",7,16647,16647,256x256,256x256,True,kept,True,,
high_quality_architectural_9034_Floor-2.npz,high_quality_architectural/9034/Floor-2,6,"0,3,4,5,7,8",6,15674,15674,256x256,256x256,True,kept,True,,
high_quality_architectural_9035_Floor-1.npz,high_quality_architectural/9035/Floor-1,2,"0,2,4,5,8",5,31463,31463,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9037_Floor-1.npz,high_quality_architectural/9037/Floor-1,3,"0,1,4,5,7,8",6,14124,14124,256x256,256x256,True,kept,True,,
high_quality_architectural_9037_Floor-2.npz,high_quality_architectural/9037/Floor-2,4,"0,3,4,7,8",5,13254,13254,256x256,256x256,True,kept,True,,
high_quality_architectural_9038_Floor-1.npz,high_quality_architectural/9038/Floor-1,0,"0,8",2,4505,4505,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9040_Floor-1.npz,high_quality_architectural/9040/Floor-1,9,"0,1,2,3,4,5,6,7,8",9,37482,37482,256x256,256x256,True,kept,True,,
high_quality_architectural_9042_Floor-1.npz,high_quality_architectural/9042/Floor-1,2,"0,2,4,5,6,8",6,21831,21831,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9043_Floor-1.npz,high_quality_architectural/9043/Floor-1,5,"0,1,2,5,6,7,8",7,28502,28502,256x256,256x256,True,kept,True,,
high_quality_architectural_9049_Floor-1.npz,high_quality_architectural/9049/Floor-1,5,"0,1,2,3,4,6,7,8",8,29647,29647,256x256,256x256,True,kept,True,,
high_quality_architectural_904_Floor-1.npz,high_quality_architectural/904/Floor-1,2,"0,2,7,8",4,23776,23776,256x256,256x256,False,room_count_below_min,False,,
high_quality_architectural_9050_Floor-1.npz,high_quality_architectural/9050/Floor-1,3,"0,1,2,3,4,6,8",7,26450,26450,256x256,256x256,True,kept,True,,
high_quality_architectural_9054_Floor-1.npz,high_quality_architectural/9054/Floor-1,3,"0,1,2,3,5,7,8",7,39431,39431,256x256,256x256,True,kept,True,,
high_quality_architectural_9055_Floor-1.npz,high_quality_architectural/9055/Floor-1,9,"0,1,2,3,4,5,7,8",8,15431,15431,256x256,256x256,True,kept,True,,
high_quality_architectural_9055_Floor-2.npz,high_quality_architectural/9055/Floor-2,7,"0,3,4,5,8",5,15026,15026,256x256,256x256,True,kept,True,,
high_quality_architectural_9057_Floor-1.npz,high_quality_architectural/9057/Floor-1,7,"0,1,2,3,4,5,6,7,8",9,21255,21255,256x256,256x256,True,kept,True,,
high_quality_architectural_9058_Floor-1.npz,high_quality_architectural/9058/Floor-1,9,"0,1,2,3,4,5,7,8",8,28912,28912,256x256,256x256,True,kept,True,,
high_quality_architectural_905_Floor-1.npz,high_quality_architectural/905/Floor-1,6,"0,1,3,4,5,8",6,25595,25595,256x256,256x256,True,kept,True,,
high_quality_architectural_9063_Floor-1.npz,high_quality_architectural/9063/Floor-1,5,"0,1,2,3,4,5,7,8",8,12619,12619,256x256,256x256,True,kept,True,,
high_quality_architectural_9064_Floor-1.npz,high_quality_architectural/9064/Floor-1,5,"0,1,2,3,5,8",6,36078,36078,256x256,256x256,True,kept,True,,
high_quality_architectural_9065_Floor-1.npz,high_quality_architectural/9065/Floor-1,8,"0,1,2,3,4,5,8",7,19626,19626,256x256,256x256,True,kept,True,,
high_quality_architectural_9065_Floor-2.npz,high_quality_architectural/9065/Floor-2,5,"0,3,5,7,8",5,14188,14188,256x256,256x256,True,kept,True,,
high_quality_architectural_9066_Floor-1.npz,high_quality_architectural/9066/Floor-1,6,"0,2,3,4,5,7,8",7,29205,29205,256x256,256x256,True,kept,True,,
high_quality_architectural_9070_Floor-1.npz,high_quality_architectural/9070/Floor-1,6,"0,1,2,3,4,5,8",7,46275,46275,256x256,256x256,True,kept,True,,
high_quality_architectural_9072_Floor-1.npz,high_quality_architectural/9072/Floor-1,5,"0,1,2,3,5,7,8",7,34947,34947,256x256,256x256,True,kept,True,,
high_quality_architectural_9082_Floor-1.npz,high_quality_architectural/9082/Floor-1,10,"0,1,3,4,5,7,8",7,33557,33557,256x256,256x256,True,kept,True,,
high_quality_architectural_9086_Floor-1.npz,high_quality_architectural/9086/Floor-1,8,"0,1,2,3,4,5,6,7,8",9,31042,31042,256x256,256x256,True,kept,True,,
high_quality_architectural_9088_Floor-1.npz,high_quality_architectural/9088/Floor-1,4,"0,3,7,8",4,10539,10539,256x256,256x256,True,kept,True,,
high_quality_architectural_9089_Floor-1.npz,high_quality_architectural/9089/Floor-1,5,"0,1,2,3,4,5,8",7,35982,35982,256x256,256x256,True,kept,True,,
high_quality_architectural_908_Floor-1.npz,high_quality_architectural/908/Floor-1,5,"0,1,2,3,4,5,6,8",8,33982,33982,256x256,256x256,True,kept,True,,
high_quality_architectural_9093_Floor-1.npz,high_quality_architectural/9093/Floor-1,3,"0,1,2,3,4,5,8",7,40225,40225,256x256,256x256,True,kept,True,,
high_quality_architectural_9096_Floor-1.npz,high_quality_architectural/9096/Floor-1,12,"0,1,3,4,5,7,8",7,21779,21779,256x256,256x256,True,kept,True,,
high_quality_architectural_9097_Floor-1.npz,high_quality_architectural/9097/Floor-1,11,"0,1,3,4,5,7,8",7,18635,18635,256x256,256x256,True,kept,True,,
high_quality_architectural_9098_Floor-1.npz,high_quality_architectural/9098/Floor-1,11,"0,1,3,4,5,7,8",7,23246,23246,256x256,256x256,True,kept,True,,
high_quality_architectural_9099_Floor-1.npz,high_quality_architectural/9099/Floor-1,11,"0,1,3,4,5,7,8",7,19235,19235,256x256,256x256,True,kept,True,,
high_quality_architectural_9100_Floor-1.npz,high_quality_architectural/9100/Floor-1,12,"0,1,3,4,5,7,8",7,23358,23358,256x256,256x256,True,kept,True,,
high_quality_architectural_9101_Floor-1.npz,high_quality_architectural/9101/Floor-1,11,"0,1,3,4,5,7,8",7,19716,19716,256x256,256x256,True,kept,True,,
high_quality_architectural_9102_Floor-1.npz,high_quality_architectural/9102/Floor-1,13,"0,1,3,4,5,7,8",7,25343,25343,256x256,256x256,True,kept,True,,
high_quality_architectural_9103_Floor-1.npz,high_quality_architectural/9103/Floor-1,16,"0,1,3,4,5,7,8",7,25778,25778,256x256,256x256,True,kept,True,,
high_quality_architectural_9104_Floor-1.npz,high_quality_architectural/9104/Floor-1,15,"0,1,3,4,5,7,8",7,21709,21709,256x256,256x256,True,kept,True,,
high_quality_architectural_9105_Floor-1.npz,high_quality_architectural/9105/Floor-1,16,"0,1,3,4,5,7,8",7,25084,25084,256x256,256x256,True,kept,True,,
high_quality_architectural_9106_Floor-1.npz,high_quality_architectural/9106/Floor-1,16,"0,1,2,3,4,5,7,8",8,24951,24951,256x256,256x256,True,kept,True,,
high_quality_architectural_9109_Floor-1.npz,high_quality_architectural/9109/Floor-1,11,"0,1,2,3,4,5,6,7,8",9,37151,37151,256x256,256x256,True,kept,True,,
high_quality_architectural_9113_Floor-1.npz,high_quality_architectural/9113/Floor-1,3,"0,1,2,5,8",5,9631,9631,256x256,256x256,True,kept,True,,
high_quality_architectural_9113_Floor-2.npz,high_quality_architectural/9113/Floor-2,6,"0,3,4,5,7,8",6,11612,11612,256x256,256x256,True,kept,True,,
high_quality_architectural_9116_Floor-1.npz,high_quality_architectural/9116/Floor-1,3,"0,1,2,3,8",5,26436,26436,256x256,256x256,True,kept,True,,
high_quality_architectural_9117_Floor-1.npz,high_quality_architectural/9117/Floor-1,5,"0,1,2,3,4,5,6,8",8,25086,25086,256x256,256x256,True,kept,True,,
high_quality_architectural_9118_Floor-1.npz,high_quality_architectural/9118/Floor-1,5,"0,1,3,7,8",5,8360,8360,256x256,256x256,True,kept,True,,
